order,urban_rural,landuse_id,landuse_description,manual_label
227080,1,6,AMANDA CALCADOS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
341409,1,6,AMANDA CONSTRUCOES,CONSTRUÇÃO
106778,1,6,AMANDA SWEET LOJA MALHA,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
426512,1,6,AMANDA VARIEDADES,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO
224060,1,6,AMAPA JOIA,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
5014,1,6,AMAR COMERCIO DE CALCADOS LTDA,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
40954,1,6,AMARAL DISTRIBUIDORA DE BEBIDAS,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
140512,1,6,AMARELINHA MODA INFANTIL,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
113388,1,6,AMARMARINHO,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
160231,1,6,AMAZON GAS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
332472,1,6,AMAZONGAS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
105880,1,6,AMBIANCE LOJA DE ARTGOS DE DECORACAO,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
159589,1,6,AMBIENTAL CONSTRUCAO LTDA,CONSTRUÇÃO
35088,1,6,AMBIENTAL ENGENHARIA CONSULTORIA,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
390536,1,6,AMERCEARIA NOSSA SENHORA APARECIDA,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS"
512884,1,6,AMIGOS MATERIAL DE CONSTRUCAO,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO
365279,1,6,AMJ MATERIAIS P CONSTRUCAO,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO
265214,1,6,AMX DISTRIBUIDORA DE ALIMEMOS,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
31024,1,6,AN MINI MERCEARIA,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS"
214116,1,6,ANA PISOS LOUCAS E METAIS,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO
62514,1,6,ANDAIMES ELOS EQUIPAMENTOS PARA CONSTRUC,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO
356473,1,6,ANDARES CALCADO,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
505163,1,6,ANDOLETA ROUPAS INFANTIL,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
262174,1,6,ANDRE PEDROTTI FLORES,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
491045,1,6,ANDREA MODAS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
371867,1,6,ANDREIA BOUTIQUE,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
181741,1,6,ANDREIA JOIAS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
207369,1,6,ANDREIA MODAS  ROUPAS DE ADLTO E INFANTI,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
273047,1,6,ANDREIA MODAS E PRESENTES,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
212125,1,6,ANDREIA PRESENTES,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
179817,1,6,ANDREZZA MODAS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
274201,1,6,ANDRICK CALCADOS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
342099,1,6,ANELIM CAFE DISTRIBUIDORA,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
361819,1,6,ANELISIE CALCADOS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
473108,1,6,ANEX0 AO CARTORIO TERREO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
229032,1,6,ANEXO 1 VENEZA DISTRIBUIDORA,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
143526,1,6,ANEXO DO ARMAZEM,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS"
390399,1,6,ANEXO DO ARMAZEM DE PESCADOS,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO"
425833,1,6,ANEXO DO BAR,- ALIMENTAÇÃO
340406,1,6,ANEXO DO CAFE E BISTRO PARANA,- ALIMENTAÇÃO
449335,1,6,ANEXO DO CARTORIO DEPOSITO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
464324,1,5,ANEXO DO CONSULTORIO,SAÚDE HUMANA E SERVIÇOS SOCIAIS
21996,1,6,ANEXO DO GT FOGO DE CHAO,- ALIMENTAÇÃO
224089,1,6,ANEXO DO HOSPITAL DA LUZ RH,SAÚDE HUMANA E SERVIÇOS SOCIAIS
26398,2,4,ANEXO ESCOLA,EDUCAÇÃO
334237,2,4,ANEXO ESCOLA MUNICIPAL,EDUCAÇÃO
361552,1,6,ANEXO FOTOTICA,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS"
438676,1,6,ANGELICA VARIEDADES,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO
7631,2,3,ANIMAIS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
499203,2,3,ANIMAIS CONSUMO PROPRIO,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
413240,2,3,ANIMAIS CONSUMO PROPRIO E LAVOIRA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
156015,2,3,ANIMAIS DE GRANDE MEDIO E PEQUENO PORTE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
7084,1,3,ANIMAIS DE GRANDE MEDIO E PEQUENO POSTE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
483082,2,3,ANIMAIS DE GRANDE PORTE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
332151,2,3,ANIMAIS DE MEDIO E PEQUENO PORTE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
338141,2,3,ANIMAIS DE MEDIO PORTE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
245981,2,3,ANIMAIS DE PEQUENO PORTE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
532732,2,3,ANIMAIS E PLANTACAO,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
235539,1,3,ANIMAIS E PLANTACOES,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
389873,1,3,ANIMAIS E PLANTAS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
91899,2,3,ANIMAIS E ROCA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
52125,2,3,ANIMAIS GRANDE MEDIO PEQUENO PORTE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
176831,2,3,ANIMAIS GRANDE P0RTE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
553951,2,3,ANIMAIS GRANDE PEQUENO PORTE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
161117,2,3,ANIMAIS MEDIO E PEQUENO PORTE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
34727,2,3,ANIMAIS MEDIO PEQUENO PORTE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
360565,2,3,ANIMAIS PARA O CORTE E PRODUTOS ALIMITIC,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
578809,1,3,ANIMAIS PASTO,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
273645,2,3,ANIMAIS PEQUENO PORTE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
504903,2,3,ANIMAIS PLANTACOES,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
327587,2,3,ANIMAISCRIACAO DE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
527653,1,3,ANIMAISE EPLANTA PASTO,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
61584,2,3,ANIMAL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
20429,1,6,ANIMAL PET,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
284773,1,6,ANIMAL PLANET,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
60141,1,6,ANINHA BABY ROUPAS INFANTIS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
115929,1,6,ANITA BONITA MALHAS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
280487,1,6,ANITA CALCADOS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
348590,1,6,ANITA CONFECCOES,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
180015,1,6,ANIZ LANGERIE,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
179157,1,6,ANJO BIJOUX,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
475909,1,6,ANJOS E SONHOS PIJAMAS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
209519,1,6,ANNALU ROUPAS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
253751,1,6,ANNY MODAS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
332957,1,6,ANROS LINGERIES,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
30869,1,6,ANTARES PERFUMES,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS"
117292,1,6,ANTENA,INFORMAÇÃO E COMUNICAÇÃO
577581,1,6,ANTENA  AMARELA,INFORMAÇÃO E COMUNICAÇÃO
487354,1,6,ANTENA  TELEFONE CELULAR,INFORMAÇÃO E COMUNICAÇÃO
227503,1,6,ANTENA BCP TELECOMUNICACOES,INFORMAÇÃO E COMUNICAÇÃO
71328,1,6,ANTENA CELULAR,INFORMAÇÃO E COMUNICAÇÃO
492751,1,6,ANTENA CLARO,INFORMAÇÃO E COMUNICAÇÃO
95357,1,6,ANTENA DA BCP,INFORMAÇÃO E COMUNICAÇÃO
337804,1,6,ANTENA DA CELPE,INFORMAÇÃO E COMUNICAÇÃO
292349,1,6,ANTENA DA CLARO,INFORMAÇÃO E COMUNICAÇÃO
108046,1,6,ANTENA DA CTBC,INFORMAÇÃO E COMUNICAÇÃO
175597,1,6,ANTENA DA ELETROPAULO,INFORMAÇÃO E COMUNICAÇÃO
120331,1,6,ANTENA DA EMBRATEL,INFORMAÇÃO E COMUNICAÇÃO
108298,1,6,ANTENA DA INFRAERO,INFORMAÇÃO E COMUNICAÇÃO
176113,1,6,ANTENA DA OI,INFORMAÇÃO E COMUNICAÇÃO
402435,1,6,ANTENA DA OPERADORA TIM,INFORMAÇÃO E COMUNICAÇÃO
34876,1,6,ANTENA DA RADIO,INFORMAÇÃO E COMUNICAÇÃO
6702,1,6,ANTENA DA TELEFONICA,INFORMAÇÃO E COMUNICAÇÃO
249830,1,6,ANTENA DA TELEMAR,INFORMAÇÃO E COMUNICAÇÃO
241280,1,6,ANTENA DA TIM,INFORMAÇÃO E COMUNICAÇÃO
448014,1,6,ANTENA DA TV NAZARE CANAL 23,INFORMAÇÃO E COMUNICAÇÃO
3429,1,6,ANTENA DA VIVO,INFORMAÇÃO E COMUNICAÇÃO
72061,1,6,ANTENA DE CAPITACAO E DIVULGACAO DE SINA,INFORMAÇÃO E COMUNICAÇÃO
64331,2,6,ANTENA DE CELULAR,INFORMAÇÃO E COMUNICAÇÃO
369787,1,6,ANTENA DE CELULAR OI,INFORMAÇÃO E COMUNICAÇÃO
462268,1,6,ANTENA DE CELULARES,INFORMAÇÃO E COMUNICAÇÃO
159620,2,6,ANTENA DE COMUNICACAO,INFORMAÇÃO E COMUNICAÇÃO
99747,1,6,ANTENA DE COMUNICACAO DA TIM,INFORMAÇÃO E COMUNICAÇÃO
337070,1,6,ANTENA DE OPERADORA DE TELECOMUNICACOES,INFORMAÇÃO E COMUNICAÇÃO
69545,1,6,ANTENA DE RADIO,INFORMAÇÃO E COMUNICAÇÃO
204286,1,6,ANTENA DE SINAIS DE RADIO,INFORMAÇÃO E COMUNICAÇÃO
570124,1,6,ANTENA DE SINAL PARA TELEFONE CELULAR,INFORMAÇÃO E COMUNICAÇÃO
538146,1,6,ANTENA DE TEEFONIA,INFORMAÇÃO E COMUNICAÇÃO
127671,2,6,ANTENA DE TELEFONE,INFORMAÇÃO E COMUNICAÇÃO
42485,1,6,ANTENA DE TELEFONIA,INFORMAÇÃO E COMUNICAÇÃO
265017,1,6,ANTENA DE TELEFONIA CELULAR,INFORMAÇÃO E COMUNICAÇÃO
65592,1,6,ANTENA DE TELEFONIA MOVEL,INFORMAÇÃO E COMUNICAÇÃO
514320,1,6,ANTENA DE TELEVISAO,INFORMAÇÃO E COMUNICAÇÃO
92665,1,6,ANTENA DE TRANSMICAO,INFORMAÇÃO E COMUNICAÇÃO
191960,1,6,ANTENA DE TRANSMICAO DE CANAL DE TELEVIS,INFORMAÇÃO E COMUNICAÇÃO
460389,1,6,ANTENA DE TRANSMICAO TELEFONICA,INFORMAÇÃO E COMUNICAÇÃO
270489,1,6,ANTENA DE TRANSMISSAO,INFORMAÇÃO E COMUNICAÇÃO
35879,1,6,ANTENA DE TV,INFORMAÇÃO E COMUNICAÇÃO
387431,1,6,ANTENA NEXTEL E AP CELULAR,INFORMAÇÃO E COMUNICAÇÃO
370059,1,6,ANTENA OI,INFORMAÇÃO E COMUNICAÇÃO
554364,1,6,ANTENA OPERADORA CLARO,INFORMAÇÃO E COMUNICAÇÃO
218951,1,6,ANTENA PARA CELULAR,INFORMAÇÃO E COMUNICAÇÃO
472093,1,6,ANTENA QUE CAPTA SINAL,INFORMAÇÃO E COMUNICAÇÃO
288136,1,6,ANTENA RECEPITORA,INFORMAÇÃO E COMUNICAÇÃO
261870,1,6,ANTENA RECEPTORA,INFORMAÇÃO E COMUNICAÇÃO
578309,1,6,ANTENA SINAL DE TELEVISAO,INFORMAÇÃO E COMUNICAÇÃO
259251,1,6,ANTENA TEL VESPER,INFORMAÇÃO E COMUNICAÇÃO
471825,1,6,ANTENA TELE COMUNICACOES,INFORMAÇÃO E COMUNICAÇÃO
458426,1,6,ANTENA TELECOMUNICACOES BCP,INFORMAÇÃO E COMUNICAÇÃO
6918,1,6,ANTENA TELEFONIA,INFORMAÇÃO E COMUNICAÇÃO
12683,1,6,ANTENA TELEFONIA MOVEL,INFORMAÇÃO E COMUNICAÇÃO
7968,1,6,ANTENA TELEFONICA,INFORMAÇÃO E COMUNICAÇÃO
53868,1,6,ANTENA TELEMAR,INFORMAÇÃO E COMUNICAÇÃO
286459,1,6,ANTENA TIM,INFORMAÇÃO E COMUNICAÇÃO
47336,2,6,ANTENA TRANSMICAO,INFORMAÇÃO E COMUNICAÇÃO
22209,2,6,ANTENA TRANSMISORA DE RADIO,INFORMAÇÃO E COMUNICAÇÃO
335079,1,6,ANTENA TRANSMISSAO,INFORMAÇÃO E COMUNICAÇÃO
187872,1,6,ANTENA TV,INFORMAÇÃO E COMUNICAÇÃO
170510,1,6,ANTENA VESPER,INFORMAÇÃO E COMUNICAÇÃO
504660,1,6,ANTENA VIVO CELULAR,INFORMAÇÃO E COMUNICAÇÃO
83446,1,6,ANTENAS,INFORMAÇÃO E COMUNICAÇÃO
306549,1,6,ANTENAS AQUATICAS,INFORMAÇÃO E COMUNICAÇÃO
6897,1,6,ANTENAS E CIA,INFORMAÇÃO E COMUNICAÇÃO
268123,1,6,ANTENAS PARABOLICAS,INFORMAÇÃO E COMUNICAÇÃO
172834,1,6,ANTENAS PARABOLICAS RADAR 7,INFORMAÇÃO E COMUNICAÇÃO
2151,1,6,ANTENAS TELEFONIA ALARMES E AUTOMACAO DE,INFORMAÇÃO E COMUNICAÇÃO
139685,1,6,ANTENAS TRANSMISSORAS,INFORMAÇÃO E COMUNICAÇÃO
301574,2,6,ANTENAS TV RADIO E CELULAR,INFORMAÇÃO E COMUNICAÇÃO
302593,1,6,ANTIGA   DESTILARIA,DESOCUPADO
493097,2,4,ANTIGA  ESCOLA,DESOCUPADO
87435,1,6,ANTIGA  RADIO DA  IGREJA,DESOCUPADO
271603,1,6,ANTIGA ACADEMIA,DESOCUPADO
569155,1,6,ANTIGA ADMINISTRACAO DA FEBEM,DESOCUPADO
361414,2,6,ANTIGA ASSOCIACAO,DESOCUPADO
546483,1,6,ANTIGA ASSOCIACAO COMERCIAL,DESOCUPADO
548368,1,6,ANTIGA ASSOSSIACAO DE MORADORES,DESOCUPADO
160627,1,6,ANTIGA ATEL,DESOCUPADO
566523,1,6,ANTIGA AUTO ELETRICA,DESOCUPADO
235314,2,6,ANTIGA BALANCA,DESOCUPADO
287330,1,6,ANTIGA BARRACAO DE LIMPAR ARROZ,DESOCUPADO
346335,1,6,ANTIGA BIBLIOTECA,DESOCUPADO
372665,1,6,ANTIGA BICICLETARIA COLORADO,DESOCUPADO
227423,1,6,ANTIGA BORRACHARIA,DESOCUPADO
47672,1,6,ANTIGA CAIXA DAGUA,DESOCUPADO
413211,2,6,ANTIGA CAIXA DE TRATAMENTO DE AGUA,DESOCUPADO
390512,1,6,ANTIGA CAMARA MUNICIPAL,DESOCUPADO
542598,2,6,ANTIGA CAPELA,DESOCUPADO
55906,1,6,ANTIGA CASA D CAMPO,DESOCUPADO
479039,2,6,ANTIGA CASA DA ANTENA,DESOCUPADO
387318,1,6,ANTIGA CASA DE BINGO,DESOCUPADO
30501,2,6,ANTIGA CASA DE FARINHA,DESOCUPADO
229239,2,3,ANTIGA CASA DE FARINHA,DESOCUPADO
61937,2,6,ANTIGA CASA DE MOVEIS,DESOCUPADO
410535,2,6,ANTIGA CASA DE SHOW COMERCIAL,DESOCUPADO
220905,2,6,ANTIGA CERRARIA,DESOCUPADO
242157,1,6,ANTIGA CESTA DO POVO,DESOCUPADO
8370,1,6,ANTIGA CHURRASCARIA,DESOCUPADO
159707,1,6,ANTIGA CLINICA,DESOCUPADO
36571,1,6,ANTIGA CONFECCAO DE ROUPAS,DESOCUPADO
425924,1,6,ANTIGA CONSTRUCAO,DESOCUPADO
81558,1,6,ANTIGA COOPERATIVA,DESOCUPADO
423977,1,6,ANTIGA COOPERATIVA DE ALGODAO,DESOCUPADO
317233,1,6,ANTIGA COOPERATIVA DE LA,DESOCUPADO
328562,2,6,ANTIGA COOPERLEITE,DESOCUPADO
92476,1,6,ANTIGA COPERCACAU,DESOCUPADO
354419,1,6,ANTIGA CRECHE,DESOCUPADO
423062,1,6,ANTIGA CRECHE PREDIO DESATIVADO,DESOCUPADO
273148,1,6,ANTIGA DANCETERIA,DESOCUPADO
67792,1,6,ANTIGA DEKEGACIA DE POLICIA,DESOCUPADO
86387,1,6,ANTIGA DELEGACIA,DESOCUPADO
496118,1,6,ANTIGA DELEGACIA DE ITAMIRA,DESOCUPADO
143200,2,4,ANTIGA DO SITIO DO JESO MOREIRA,DESOCUPADO
305659,1,6,ANTIGA ELETRONICA,DESOCUPADO
45662,1,6,ANTIGA EPC,DESOCUPADO
32610,1,4,ANTIGA ESCOLA,DESOCUPADO
44004,2,6,ANTIGA ESCOLA,DESOCUPADO
53219,2,6,ANTIGA ESCOLA ARAPUCA,DESOCUPADO
122444,2,6,ANTIGA ESCOLA ASSENT EV FRANC,DESOCUPADO
500817,2,4,ANTIGA ESCOLA BARRA GRANDE,DESOCUPADO
283282,2,4,ANTIGA ESCOLA DA ASNEIRAS,DESOCUPADO
298664,2,6,ANTIGA ESCOLA DA CACIMBA,DESOCUPADO
292614,2,4,ANTIGA ESCOLA DA MALACACHETA VAGO,DESOCUPADO
201883,2,6,ANTIGA ESCOLA DA MANICOBA,DESOCUPADO
156908,1,6,ANTIGA ESCOLA DE INFORMATICA,DESOCUPADO
361085,2,6,ANTIGA ESCOLA DE INTERIOR,DESOCUPADO
137355,2,6,ANTIGA ESCOLA DESATIVADA,DESOCUPADO
55952,2,4,ANTIGA ESCOLA DESATIVADA FRANCISCA NEIVA,DESOCUPADO
495845,2,6,ANTIGA ESCOLA E I M ARTHUR COSTA E SILVA,DESOCUPADO
507725,2,4,ANTIGA ESCOLA ESTADUAL,DESOCUPADO
212901,1,6,ANTIGA ESCOLA GONCALO MORREIRA,DESOCUPADO
351920,2,4,ANTIGA ESCOLA MANOEL GARCIA,DESOCUPADO
534863,2,6,ANTIGA ESCOLA MUNICIPAL,DESOCUPADO
340595,2,4,ANTIGA ESCOLA PRE DESATIVADA,DESOCUPADO
298673,2,4,ANTIGA ESCOLA RURAL,DESOCUPADO
292776,2,4,ANTIGA ESCOLA SAO FRANCISCO,DESOCUPADO
398938,2,6,ANTIGA ESCOLA SENHOR DE HENRIQUE,DESOCUPADO
149943,2,6,ANTIGA ESCOLINHA,DESOCUPADO
137300,1,6,ANTIGA ESPACO JOVEM,DESOCUPADO
449507,2,6,ANTIGA ESPAN EM RUINAS,DESOCUPADO
129863,2,6,ANTIGA ESTAB DE ENSINO,DESOCUPADO
117032,1,6,ANTIGA ESTACAO,DESOCUPADO
496485,2,6,ANTIGA ESTACAO TELEFONICA,DESOCUPADO
70831,2,3,ANTIGA ESTUFA DE FUMO USADA PARA GUARDAR,DESOCUPADO
356095,1,6,ANTIGA FABRICA,DESOCUPADO
499226,1,6,ANTIGA FABRICA BRASIL JUTA,DESOCUPADO
136866,2,6,ANTIGA FABRICA DE CACHASA,DESOCUPADO
534936,1,6,ANTIGA FABRICA DE CAFE,DESOCUPADO
228899,1,6,ANTIGA FABRICA DE CALCADOS,DESOCUPADO
496630,2,6,ANTIGA FABRICA DE CASINHA PRA CACHORRO,DESOCUPADO
379157,2,6,ANTIGA FABRICA DE FARINHA,DESOCUPADO
572211,1,6,ANTIGA FABRICA DE MANILHA,DESOCUPADO
508727,2,6,ANTIGA FABRICA DE MARMELO,DESOCUPADO
323230,2,6,ANTIGA FABRICA DE MOVEIS,DESOCUPADO
534595,2,6,ANTIGA FABRICA DE POLPA DE MARMELO,DESOCUPADO
162126,1,6,ANTIGA FABRICA DE POSTES,DESOCUPADO
578400,2,6,ANTIGA FABRICA DE QUEIJOS,DESOCUPADO
408144,2,6,ANTIGA FABRICA DE SAL MINERAL,DESOCUPADO
331323,1,6,ANTIGA FABRICA DE SHAPOO,DESOCUPADO
473751,1,6,ANTIGA FARMACIA,DESOCUPADO
329501,1,6,ANTIGA FIRMA DEOCLECIO GIROTTO,DESOCUPADO
448123,1,6,ANTIGA FORT FLEX,DESOCUPADO
163772,1,6,ANTIGA FOTO DA XIS,DESOCUPADO
537666,1,6,ANTIGA FUND CULTURAL SOCIAL NEUSA NOGUEI,DESOCUPADO
996,1,6,ANTIGA FUNERARIA,DESOCUPADO
569843,1,6,ANTIGA GARAGEM,DESOCUPADO
557063,1,6,ANTIGA GARAGEM DO BONDINHO CIRCULAR DA I,DESOCUPADO
71221,1,6,ANTIGA GRANJA,DESOCUPADO
131701,2,3,ANTIGA GRANJA,DESOCUPADO
376112,2,6,ANTIGA GRANJA JANJULIO,DESOCUPADO
495187,1,3,ANTIGA GRANJA PILOTO,DESOCUPADO
28238,1,6,ANTIGA GUARA,DESOCUPADO
415219,1,6,ANTIGA IGREJA,DESOCUPADO
437538,1,6,ANTIGA IGREJA ABANDONADA,DESOCUPADO
495981,1,6,ANTIGA IGREJA ASSEMBLEIA DE DEUS RESTAUR,DESOCUPADO
